"hh_id","is_complete","num_trips","person_id","person_num","is_participant","day_id","day_num","travel_date","travel_dow","hh_day_complete","num_complete_trip_surveys","summary_complete","begin_day","end_day","no_travel_1","no_travel_2","no_travel_3","no_travel_4","no_travel_5","no_travel_6","no_travel_7","no_travel_8","no_travel_11","no_travel_12","no_travel_13","no_travel_99","delivery_2","delivery_4","delivery_5","delivery_6","delivery_7","delivery_8","delivery_9","delivery_996","shop_online","telecommute_time","day_weight_zonal","day_weight_citywide"
"24001752","1","2","2400175201","1","1","240017520106","6","06/08/2024","6","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","106.38736631827","125.19087680331"
"24001752","1","0","2400175201","1","1","240017520107","7","06/09/2024","7","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","995","106.38736631827","125.19087680331"
"24001781","1","6","2400178101","1","1","240017810101","1","06/04/2024","2","1","3","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","1","0","0","0","0","0","0","0","0","995","6,484.42457202511","7,161.10722907626"
"24001879","1","4","2400187901","1","1","240018790101","1","05/31/2024","5","1","3","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","1","0","0","0","0","0","0","0","0","510","803.41627638915","677.1337628509"
"24001879","0","11","2400187901","1","1","240018790102","2","06/01/2024","6","0","0","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","1","0","0","0","0","0","0","0","0","0","0","0"
"24001879","0","6","2400187901","1","1","240018790103","3","06/02/2024","7","0","0","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","1","0","0","0","0","0","0","0","0","0","0","0"
"24001879","0","6","2400187901","1","1","240018790104","4","06/03/2024","1","0","0","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","1","0","0","0","0","0","585","0","0"
"24001879","0","8","2400187901","1","1","240018790105","5","06/04/2024","2","0","0","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","1","0","0","0","0","0","0","0","0","555","0","0"
"24001879","0","6","2400187901","1","1","240018790106","6","06/05/2024","3","0","0","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","1","0","0","0","0","0","0","0","1","585","0","0"
"24001879","0","8","2400187901","1","1","240018790107","7","06/06/2024","4","0","0","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","1","0","0","0","0","0","0","0","540","0","0"
"24001952","1","8","2400195201","1","1","240019520101","1","05/17/2024","5","1","8","1","2","2","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","360","8.07393255909","28.25826530108"
"24001952","1","0","2400195201","1","1","240019520102","2","05/18/2024","6","1","0","1","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","8.07393255909","28.25826530108"
"24001952","1","5","2400195201","1","1","240019520103","3","05/19/2024","7","1","4","1","2","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","0","8.07393255909","28.25826530108"
"24001952","1","0","2400195201","1","1","240019520104","4","05/20/2024","1","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","330","8.07393255909","28.25826530108"
"24001952","1","0","2400195201","1","1","240019520105","5","05/21/2024","2","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","405","8.07393255909","28.25826530108"
"24001952","1","0","2400195201","1","1","240019520106","6","05/22/2024","3","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","345","8.07393255909","28.25826530108"
"24001952","1","0","2400195201","1","1","240019520107","7","05/23/2024","4","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","435","8.07393255909","28.25826530108"
"24002018","1","6","2400201801","1","1","240020180101","1","06/02/2024","7","1","6","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","60","121.46485918924","508.34829985236"
"24002018","1","7","2400201801","1","1","240020180102","2","06/03/2024","1","1","7","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","300","121.46485918924","508.34829985236"
"24002018","1","0","2400201801","1","1","240020180103","3","06/04/2024","2","1","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","121.46485918924","508.34829985236"
"24002018","1","9","2400201801","1","1","240020180104","4","06/05/2024","3","1","8","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","240","121.46485918924","508.34829985236"
"24002018","1","0","2400201801","1","1","240020180105","5","06/06/2024","4","1","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","121.46485918924","508.34829985236"
"24002018","1","1","2400201801","1","1","240020180106","6","06/07/2024","5","1","1","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","180","121.46485918924","508.34829985236"
"24002018","0","0","2400201801","1","1","240020180107","7","06/08/2024","6","0","0","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","240","0","0"
"24002089","1","6","2400208901","1","1","240020890101","1","06/04/2024","2","1","3","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","995","139.80320429792","1,225.08048107574"
"24002132","1","2","2400213201","1","1","240021320101","1","05/14/2024","2","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","559.77681400852","1,014.38538330185"
"24002132","1","2","2400213201","1","1","240021320102","2","05/15/2024","3","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","559.77681400852","1,014.38538330185"
"24002132","1","2","2400213201","1","1","240021320103","3","05/16/2024","4","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","559.77681400852","1,014.38538330185"
"24002132","1","0","2400213201","1","1","240021320104","4","05/17/2024","5","1","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","995","559.77681400852","1,014.38538330185"
"24002132","1","3","2400213201","1","1","240021320105","5","05/18/2024","6","1","3","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","1","0","1","0","0","0","0","0","0","995","559.77681400852","1,014.38538330185"
"24002132","1","4","2400213201","1","1","240021320106","6","05/19/2024","7","1","4","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","995","559.77681400852","1,014.38538330185"
"24002132","1","4","2400213201","1","1","240021320107","7","05/20/2024","1","1","4","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","995","559.77681400852","1,014.38538330185"
"24002292","1","2","2400229201","1","1","240022920101","1","06/01/2024","6","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","1","0","46.83770976351","18.23355451693"
"24002292","1","6","2400229201","1","1","240022920102","2","06/02/2024","7","1","6","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","0","46.83770976351","18.23355451693"
"24002292","1","5","2400229201","1","1","240022920103","3","06/03/2024","1","1","5","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","300","46.83770976351","18.23355451693"
"24002292","1","7","2400229201","1","1","240022920104","4","06/04/2024","2","1","7","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","1","240","46.83770976351","18.23355451693"
"24002292","1","7","2400229201","1","1","240022920105","5","06/05/2024","3","1","7","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","300","46.83770976351","18.23355451693"
"24002292","1","7","2400229201","1","1","240022920106","6","06/06/2024","4","1","7","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","300","46.83770976351","18.23355451693"
"24002292","1","7","2400229201","1","1","240022920107","7","06/07/2024","5","1","5","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","1","300","46.83770976351","18.23355451693"
"24002323","1","9","2400232301","1","1","240023230101","1","05/29/2024","3","1","9","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","198.0207373858","478.45055635513"
"24002323","0","8","2400232301","1","1","240023230102","2","05/30/2024","4","0","3","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","0","0"
"24002323","1","0","2400232301","1","1","240023230103","3","05/31/2024","5","1","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","995","198.0207373858","478.45055635513"
"24002323","1","6","2400232301","1","1","240023230104","4","06/01/2024","6","1","6","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","198.0207373858","478.45055635513"
"24002323","1","0","2400232301","1","1","240023230105","5","06/02/2024","7","1","0","1","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","995","198.0207373858","478.45055635513"
"24002323","0","9","2400232301","1","1","240023230106","6","06/03/2024","1","0","5","0","1","995","995","995","995","995","995","995","995","995","995","995","995","995","995","995","995","995","995","995","995","995","995","995","0","0"
"24002323","0","0","2400232301","1","1","240023230107","7","06/04/2024","2","0",,"0","995","995","995","995","995","995","995","995","995","995","995","995","995","995","995","995","995","995","995","995","995","995","995","995","0","0"
"24002405","1","0","2400240501","1","1","240024050101","1","06/23/2024","7","1","0","1","1","1","0","0","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","60","10.80188116685","12.66879177909"
"24002405","1","0","2400240501","1","1","240024050102","2","06/24/2024","1","1","0","1","1","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","540","10.80188116685","12.66879177909"
"24002405","1","3","2400240501","1","1","240024050103","3","06/25/2024","2","1","3","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","300","10.80188116685","12.66879177909"
"24002405","1","2","2400240501","1","1","240024050104","4","06/26/2024","3","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","480","10.80188116685","12.66879177909"
"24002405","1","9","2400240501","1","1","240024050105","5","06/27/2024","4","1","7","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","150","10.80188116685","12.66879177909"
"24002405","1","7","2400240501","1","1","240024050106","6","06/28/2024","5","1","7","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","180","10.80188116685","12.66879177909"
"24002405","1","0","2400240501","1","1","240024050107","7","06/29/2024","6","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","60","10.80188116685","12.66879177909"
"24002413","1","0","2400241301","1","1","240024130101","1","05/17/2024","5","1","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","995","1,192.10511459023","3,513.40578555314"
"24002447","1","3","2400244701","1","1","240024470101","1","06/03/2024","1","1","3","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","0","63.79294685246","57.95946472492"
"24002447","1","5","2400244701","1","1","240024470102","2","06/04/2024","2","1","5","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","1","0","63.79294685246","57.95946472492"
"24002447","1","4","2400244701","1","1","240024470103","3","06/05/2024","3","1","4","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","60","63.79294685246","57.95946472492"
