is_first,is_last,is_terminal,language_instruction,language_instruction_2,language_instruction_3,observation.state.gripper_position,observation.state.cartesian_position,observation.state.joint_position,observation.state,action.gripper_position,action.gripper_velocity,action.cartesian_position,action.cartesian_velocity,action.joint_position,action.joint_velocity,action.original,action,discount,reward,task_category,building,collector_id,date,camera_extrinsics.wrist_left,camera_extrinsics.exterior_1_left,camera_extrinsics.exterior_2_left,is_episode_successful,timestamp,frame_index,episode_index,index,task_index
false,false,false,Pile all the objects closer to you,Move all the items to the center of the table,Stack up the objects on the table,0.0,"[0.6309314, 0.0063926154, 0.19037701, -3.1371765, 0.12239749, 0.09685005]","[-0.013383055, 0.5981692, 0.025530906, -1.8430644, -0.028285518, 2.318552, -0.067476]","[-0.013383055, 0.5981692, 0.025530906, -1.8430644, -0.028285518, 2.318552, -0.067476, 0.0]",0.0,0.0,"[0.6166775, 0.009796611, 0.21775952, -3.093571, 0.10840066, 0.15424116]","[-0.18194693, 0.03689314, 0.30898756, 0.25695542, -0.04076867, 0.29970944]","[-0.034098554, 0.52273947, 0.05410102, -1.8969483, 0.0038727466, 2.3059525, -0.14029035]","[-0.09486885, -0.32739812, 0.12915842, -0.24378058, 0.13451709, -0.05551936, -0.30996236]","[0.6166775, 0.009796611, 0.21775952, -3.093571, 0.10840066, 0.15424116, 0.0]","[-0.034098554, 0.52273947, 0.05410102, -1.8969483, 0.0038727466, 2.3059525, -0.14029035, 0.0]",1.0,0.0,Autolab,Autolab,44bb9c36,44bb9c36,"[0.3078883, 0.038756277, 0.5056862, 2.6364717, -0.08328152, 1.7685777]","[0.28970125, 0.52281386, 0.5140056, -2.1617112, -0.011340274, -2.6262827]","[0.17510022, -0.31866404, 0.4483951, -1.9005681, 0.05297326, -0.5490078]",true,44.533333,668,149,44345,119
false,false,false,Put the chocolate bar inside the cabinet,Put the black packet inside the open cabinet.,Put the candy into the cupboard,0.6563877,"[0.64170456, 0.046382435, 0.14975277, 3.0141568, 0.042568896, 0.29296273]","[0.07287997, 0.69858366, -0.0026204982, -1.8173069, -0.21902008, 2.4909782, -0.048638288]","[0.07287997, 0.69858366, -0.0026204982, -1.8173069, -0.21902008, 2.4909782, -0.048638288, 0.6563877]",0.9063877,1.0,"[0.62696046, 0.043659534, 0.17565492, 3.0085645, 0.049224503, 0.24062173]","[-0.1858465, -0.02951506, 0.30595213, -0.049405646, 0.052276373, -0.28597802]","[0.08442136, 0.62369895, -0.016748188, -1.8747736, -0.20538644, 2.4617217, -0.010692075]","[0.056950714, -0.33289677, -0.06620532, -0.2557481, 0.062765375, -0.14618056, 0.15034243]","[0.62696046, 0.043659534, 0.17565492, 3.0085645, 0.049224503, 0.24062173, 0.9063877]","[0.08442136, 0.62369895, -0.016748188, -1.8747736, -0.20538644, 2.4617217, -0.010692075, 0.9063877]",1.0,0.0,AHG kitchen floor 1,AHG kitchen floor 1,cb4f6842,cb4f6842,"[0.27646488, 0.050714515, 0.5587397, 2.7231345, 0.2597159, 1.5018184]","[-0.09229499, -0.35610738, 0.41542873, -1.7373613, -0.07302387, -1.3142605]","[-0.03883847, 0.46138626, 0.40405917, -1.6952745, 0.04967025, -1.9789295]",true,18.0,270,166,50235,133
false,false,false,Take the plastic bag and put it adjacent to the monitor,Move the orange plastic to the left,Move the orange plastic to the left side of the desk,0.0,"[0.5250067, -0.060101505, 0.16778496, -3.0309298, 0.27438417, 0.03918739]","[-0.08481948, 0.43753648, -0.03185612, -2.1713164, 0.11068041, 2.3177316, -0.22664982]","[-0.08481948, 0.43753648, -0.03185612, -2.1713164, 0.11068041, 2.3177316, -0.22664982, 0.0]",0.0,0.0,"[0.54412764, -0.060602035, 0.14295217, -3.04077, 0.28697103, 0.065013126]","[0.21497644, -0.004766196, -0.23847362, -0.052971866, 0.03779763, 0.15914895]","[-0.09289283, 0.5246376, -0.019518178, -2.0976744, 0.082468264, 2.3201756, -0.22671065]","[-0.040378902, 0.32069224, 0.05873425, 0.28657052, -0.11825074, 0.009960726, -0.00030317827]","[0.54412764, -0.060602035, 0.14295217, -3.04077, 0.28697103, 0.065013126, 0.0]","[-0.09289283, 0.5246376, -0.019518178, -2.0976744, 0.082468264, 2.3201756, -0.22671065, 0.0]",1.0,0.0,EVGR C,EVGR C,2fe9715d,2fe9715d,"[0.21744557, 0.045985967, 0.44007692, 2.9191656, 0.18908808, 1.6228813]","[0.31251878, 0.3381282, 0.44793737, -2.0516627, -0.08965281, -2.518098]","[0.23548868, -0.4960835, 0.41348416, -1.7088828, -0.029231874, -0.570789]",true,7.8,117,167,50573,134
false,false,false,Put the blue cup inside the white cup then put the orange cup inside the blue cup,Put the blue cup in the white cup then put the orange cup in the blue cup,Stack the cups,0.0,"[0.4770699, -0.32073972, 0.39432287, 3.0006456, -0.1390689, -0.581987]","[-0.2821726, 0.09588065, -0.30910495, -2.0878453, -0.15089856, 2.3131824, 0.09857082]","[-0.2821726, 0.09588065, -0.30910495, -2.0878453, -0.15089856, 2.3131824, 0.09857082, 0.0]",0.0,0.0,"[0.474926, -0.32019666, 0.39685, 2.9907627, -0.12951243, -0.5761262]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.28535938, 0.08921886, -0.3062383, -2.0845065, -0.16340812, 2.2931433, 0.09770787]","[-0.016002197, 0.005832748, 0.013667405, 0.018110812, 0.0034141028, -0.016412113, -0.006740794]","[0.474926, -0.32019666, 0.39685, 2.9907627, -0.12951243, -0.5761262, 0.0]","[-0.28535938, 0.08921886, -0.3062383, -2.0845065, -0.16340812, 2.2931433, 0.09770787, 0.0]",1.0,0.0,KAIST,KAIST,13759f6e,13759f6e,"[0.29839182, 0.06691043, 0.4304979, 2.9207802, 0.11330905, 1.5802743]","[0.10037838, 0.38960722, 0.17222278, -1.8919874, 0.21570311, -1.7228822]","[0.042822573, -0.3514127, 0.16287932, -1.4674987, 0.0070480746, -1.315434]",true,19.8,297,168,51124,135
false,false,false,Wipe the plate with the blue towel,Pick up the blue cloth from the table and wipe the plate,"Pick up the blue towel, wipe the white plate and put the towel back on the table.",0.0,"[0.5362369, 0.1725847, 0.22251044, -3.136743, -0.105896875, 0.90197545]","[0.085546516, 0.37049952, 0.22313905, -2.2064986, -0.0330517, 2.652473, -0.58308774]","[0.085546516, 0.37049952, 0.22313905, -2.2064986, -0.0330517, 2.652473, -0.58308774, 0.0]",0.0,0.0,"[0.5556382, 0.16669045, 0.19435044, -3.1189594, -0.1311212, 0.9228203]","[0.23209286, -0.06076443, -0.2830079, 0.17743869, -0.02735811, 0.13948663]","[0.042032775, 0.46454266, 0.24930114, -2.1508474, -0.02984852, 2.6932342, -0.6348902]","[-0.18726455, 0.37398052, 0.118779525, 0.24415688, 0.01536565, 0.15207762, -0.22330818]","[0.5556382, 0.16669045, 0.19435044, -3.1189594, -0.1311212, 0.9228203, 0.0]","[0.042032775, 0.46454266, 0.24930114, -2.1508474, -0.02984852, 2.6932342, -0.6348902, 0.0]",1.0,0.0,Lyman,Lyman,50aee79f,50aee79f,"[0.2496492, 0.003952541, 0.39737257, 2.9900684, 0.071211405, 1.4697309]","[0.1976619, 0.5084459, 0.26641363, -2.0341926, -0.03955823, -2.2622643]","[0.041340366, -0.44249162, 0.24352351, -2.025211, -0.019523954, -0.91648644]",true,4.733333,71,180,54591,143
false,false,false,Turn the white object to the left,Turn the white object to the right,Turn the dishrack to the left.,1.0,"[0.392946, 0.04558158, 0.23263277, 3.099987, 0.05250836, -0.82378536]","[0.00482855, -0.040611565, 0.11445452, -2.7198455, 0.045013838, 2.614534, 0.90209025]","[0.00482855, -0.040611565, 0.11445452, -2.7198455, 0.045013838, 2.614534, 0.90209025, 1.0]",1.0,0.0,"[0.40451756, 0.04777842, 0.23577161, 3.0625253, 0.06939728, -0.70307606]","[0.14230953, 0.03172561, 0.04053065, -0.09505626, 0.20792003, 0.67686564]","[0.021400925, -0.021785261, 0.099158645, -2.6736567, 0.00014950335, 2.5460114, 0.82211334]","[0.082694225, 0.083683774, -0.070970334, 0.20300917, -0.2161819, -0.2865005, -0.2960528]","[0.40451756, 0.04777842, 0.23577161, 3.0625253, 0.06939728, -0.70307606, 1.0]","[0.021400925, -0.021785261, 0.099158645, -2.6736567, 0.00014950335, 2.5460114, 0.82211334, 1.0]",1.0,0.0,640 Palo Alto Ave,640 Palo Alto Ave,52ca9b6a,52ca9b6a,"[0.24964613, 0.030707253, 0.36687633, 2.8558674, 0.0925889, 1.3363122]","[0.15066962, 0.39383733, 0.36422214, -1.6993915, 0.0023835958, -2.132464]","[-0.036395688, -0.45814103, 0.4616863, -1.8189917, 0.03061778, -0.8502574]",true,4.266667,64,197,59890,153
false,false,false,Remove the glass lid from the black pot.,Put the pot's lid on the green lid,Remove the lid from the pot,0.40969163,"[0.58302724, -0.17275247, 0.33448133, 3.0461438, -0.6100696, -0.24558204]","[-0.06377079, 0.284641, -0.24630007, -2.1704714, -0.09480989, 3.0588367, 0.08880297]","[-0.06377079, 0.284641, -0.24630007, -2.1704714, -0.09480989, 3.0588367, 0.08880297, 0.40969163]",0.65969163,1.0,"[0.58241427, -0.17066586, 0.37548304, 3.0399864, -0.6440538, -0.29348338]","[-0.008679526, 0.045501802, 0.46274316, -0.07814574, -0.16764894, -0.28257295]","[0.009348769, 0.22724813, -0.33751965, -2.1528015, -0.14191362, 3.0103009, 0.16665214]","[0.2880063, -0.2420324, -0.36239955, 0.07550166, -0.2163108, -0.2105671, 0.33536762]","[0.58241427, -0.17066586, 0.37548304, 3.0399864, -0.6440538, -0.29348338, 0.65969163]","[0.009348769, 0.22724813, -0.33751965, -2.1528015, -0.14191362, 3.0103009, 0.16665214, 0.65969163]",1.0,0.0,403 Fairmont,403 Fairmont,52ca9b6a,52ca9b6a,"[0.26551422, 0.1462381, 0.46705925, 2.5929327, -0.22122927, 1.8902998]","[0.105786175, 0.65057015, 0.5405467, -2.130616, -0.027573247, -2.0953553]","[0.19755508, -0.4978869, 0.462637, -1.8724413, 0.12358104, -0.68966144]",true,6.733333,101,202,61582,156
false,false,false,Remove the glass lid from the black pot.,Put the pot's lid on the green lid,Remove the lid from the pot,0.0,"[0.6038841, -0.30708742, 0.29522392, 2.9514277, -0.77182394, -0.6914733]","[0.21909547, 0.7048113, -0.7840691, -1.908391, 0.07947483, 3.110128, 0.42516527]","[0.21909547, 0.7048113, -0.7840691, -1.908391, 0.07947483, 3.110128, 0.42516527, 0.0]",0.0,0.0,"[0.5924166, -0.27539068, 0.35736176, 3.0349956, -0.79217046, -0.66658235]","[-0.19990404, 0.34122676, 0.62897825, 0.21172792, -0.21060076, 0.43460643]","[0.26907507, 0.52680737, -0.7804266, -1.9888036, 0.050417855, 3.1112835, 0.3601762]","[0.19759116, -0.74753046, 0.022775643, -0.39560524, -0.14430603, -0.007638162, -0.26726907]","[0.5924166, -0.27539068, 0.35736176, 3.0349956, -0.79217046, -0.66658235, 0.0]","[0.26907507, 0.52680737, -0.7804266, -1.9888036, 0.050417855, 3.1112835, 0.3601762, 0.0]",1.0,0.0,403 Fairmont,403 Fairmont,52ca9b6a,52ca9b6a,"[0.26551422, 0.1462381, 0.46705925, 2.5929327, -0.22122927, 1.8902998]","[0.105786175, 0.65057015, 0.5405467, -2.130616, -0.027573247, -2.0953553]","[0.19755508, -0.4978869, 0.462637, -1.8724413, 0.12358104, -0.68966144]",true,11.066667,166,202,61647,156
false,false,false,Put the white towel into the paper bag,Put the white cloth inside the paper bag,Pick up the towel and put it inside the paper bag,0.907489,"[0.6705779, 0.2110044, 0.23984028, -3.0481439, 0.19885887, -0.09291836]","[0.21181753, 0.7290258, 0.10143361, -1.4654771, 0.10503638, 2.0405395, 0.34018877]","[0.21181753, 0.7290258, 0.10143361, -1.4654771, 0.10503638, 2.0405395, 0.34018877, 0.907489]",0.88783216,-0.025763972,"[0.65416867, 0.21290696, 0.25506222, -3.0045178, 0.21106446, -0.08792557]","[-0.21265881, 0.0013589872, 0.18700635, 0.2499832, 0.052197367, -0.016735721]","[0.20578356, 0.6769749, 0.11500105, -1.5178151, 0.15001976, 2.0422733, 0.32473508]","[-0.030989135, -0.2517989, 0.0555584, -0.26001614, 0.19709185, 0.008610957, -0.07729957]","[0.65416867, 0.21290696, 0.25506222, -3.0045178, 0.21106446, -0.08792557, 0.88783216]","[0.20578356, 0.6769749, 0.11500105, -1.5178151, 0.15001976, 2.0422733, 0.32473508, 0.88783216]",1.0,0.0,Wasabi Tempura,Wasabi Tempura,5085c3ce,5085c3ce,"[0.31586435, -0.13785797, 0.55117285, 2.9448328, -0.11976527, 1.3222387]","[0.00883533, 0.41360268, 0.43869612, -1.8552874, -0.012606823, -2.1916873]","[-0.061790664, -0.26521865, 0.40958366, -1.6367964, 0.01397968, -0.92903346]",true,18.4,276,207,63075,161
false,false,false,Put the white towel into the paper bag,Put the white cloth inside the paper bag,Pick up the towel and put it inside the paper bag,0.0,"[0.7048853, -0.0132379, 0.5703918, 2.579904, 0.21818118, 0.05676878]","[0.14614001, 0.89250386, -0.21729358, -0.37352404, -0.45246717, 1.1249874, -0.29682523]","[0.14614001, 0.89250386, -0.21729358, -0.37352404, -0.45246717, 1.1249874, -0.29682523, 0.0]",0.0,0.0,"[0.63597965, -0.025020124, 0.5434139, 2.5798275, 0.15713371, 0.036555562]","[-0.91892797, -0.15351677, -0.3633236, 0.028430484, -0.38406998, -0.11079525]","[0.13770911, 0.88406366, -0.21846476, -0.36506203, -0.43840632, 1.1422356, -0.25674665]","[-0.040786885, -0.042055033, -0.003532549, 0.04026961, 0.070305616, 0.08289274, 0.17895468]","[0.63597965, -0.025020124, 0.5434139, 2.5798275, 0.15713371, 0.036555562, 0.0]","[0.13770911, 0.88406366, -0.21846476, -0.36506203, -0.43840632, 1.1422356, -0.25674665, 0.0]",1.0,0.0,Wasabi Tempura,Wasabi Tempura,5085c3ce,5085c3ce,"[0.31586435, -0.13785797, 0.55117285, 2.9448328, -0.11976527, 1.3222387]","[0.00883533, 0.41360268, 0.43869612, -1.8552874, -0.012606823, -2.1916873]","[-0.061790664, -0.26521865, 0.40958366, -1.6367964, 0.01397968, -0.92903346]",true,33.4,501,207,63300,161
false,false,false,Move the takeaway pack to the top right,Move the foam pack to the top-right corner of the table,Move the bowl,0.20264317,"[0.5484022, 0.17567624, 0.13812087, 2.1322773, -0.03089718, 0.01143769]","[0.34746155, 0.6803863, 0.08652218, -1.8576388, -0.9853237, 1.7940487, 1.0558431]","[0.34746155, 0.6803863, 0.08652218, -1.8576388, -0.9853237, 1.7940487, 1.0558431, 0.20264317]",0.45704848,1.0,"[0.54819643, 0.17829189, 0.13607736, 2.0842786, -0.050137505, 0.019361151]","[-0.0036073662, 0.03750721, -0.02893752, -0.30301172, -0.12059211, 0.041860234]","[0.36291176, 0.6942537, 0.08413896, -1.8447498, -1.0139877, 1.7556868, 1.0814362]","[0.07697911, 0.06933655, -0.011941376, 0.06438354, -0.13309029, -0.18427005, 0.11877634]","[0.54819643, 0.17829189, 0.13607736, 2.0842786, -0.050137505, 0.019361151, 0.45704848]","[0.36291176, 0.6942537, 0.08413896, -1.8447498, -1.0139877, 1.7556868, 1.0814362, 0.45704848]",1.0,0.0,TRI,TRI,52ca9b6a,52ca9b6a,"[0.3359158, 0.17613985, 0.49087363, -2.7575135, -0.15466332, -1.5925843]","[0.24260433, 0.44005054, 0.3702201, -2.1448252, 0.072979644, -2.516761]","[-0.010752913, -0.4605585, 0.38568333, -1.8304962, 0.025084352, -0.61808395]",true,7.3333335,110,209,63786,163
false,false,false,Move the takeaway pack to the top right,Move the foam pack to the top-right corner of the table,Move the bowl,0.22907494,"[0.6646781, 0.111410335, 0.2275983, 1.7807066, -0.040017866, 1.0095935]","[0.11365401, 0.616114, 0.10142911, -1.7835974, -2.1177943, 2.2261026, 0.94082373]","[0.11365401, 0.616114, 0.10142911, -1.7835974, -2.1177943, 2.2261026, 0.94082373, 0.22907494]",0.22907494,0.0,"[0.66498256, 0.11230091, 0.22653978, 1.7815483, -0.038501564, 1.0113708]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.09749831, 0.61993897, 0.12301134, -1.7810947, -2.1211278, 2.218652, 0.93180794]","[-0.0809241, 0.0033482688, 0.101234764, 0.00040191066, -0.013189138, -0.03730478, -0.03745022]","[0.66498256, 0.11230091, 0.22653978, 1.7815483, -0.038501564, 1.0113708, 0.22907494]","[0.09749831, 0.61993897, 0.12301134, -1.7810947, -2.1211278, 2.218652, 0.93180794, 0.22907494]",1.0,0.0,TRI,TRI,52ca9b6a,52ca9b6a,"[0.3359158, 0.17613985, 0.49087363, -2.7575135, -0.15466332, -1.5925843]","[0.24260433, 0.44005054, 0.3702201, -2.1448252, 0.072979644, -2.516761]","[-0.010752913, -0.4605585, 0.38568333, -1.8304962, 0.025084352, -0.61808395]",true,10.4,156,209,63832,163
false,false,false,Cover the cup,Cover the cup using the white lid,Place the white lid on the coffee cup.,0.0,"[0.77216434, -0.1287461, 0.14980716, -2.9676945, -0.046133615, -0.34934208]","[-0.19062284, 1.1341547, 0.028922759, -1.0181537, 0.17274934, 2.219883, 0.0660292]","[-0.19062284, 1.1341547, 0.028922759, -1.0181537, 0.17274934, 2.219883, 0.0660292, 0.0]",0.0,0.0,"[0.7736199, -0.10485759, 0.19682704, -3.0204782, -0.03021437, -0.31256348]","[-0.0077484963, 0.2607438, 0.5318158, -0.26553562, 0.22496021, 0.15653785]","[-0.14332975, 1.0583593, -0.0032634083, -1.0332519, 0.13893802, 2.137939, 0.09758769]","[0.20437069, -0.33748388, -0.15660661, -0.092861205, -0.14263308, -0.35977817, 0.15778989]","[0.7736199, -0.10485759, 0.19682704, -3.0204782, -0.03021437, -0.31256348, 0.0]","[-0.14332975, 1.0583593, -0.0032634083, -1.0332519, 0.13893802, 2.137939, 0.09758769, 0.0]",1.0,0.0,TRI,TRI,938130c4,938130c4,"[0.30915943, -0.05356879, 0.5276552, 2.7515545, 0.2517276, 1.5583732]","[0.3297814, -0.613299, 0.4716382, -2.0205967, -0.099841446, -0.54005486]","[0.33986458, 0.40306973, 0.42732793, -2.179399, -0.0077091223, -2.7078257]",true,16.466667,247,210,64183,164
false,false,false,Fold the towel once,Fold the cloth on the table,Fold the towel once on the table,0.0,"[0.49556538, 0.15550809, 0.062573105, -3.1307578, -0.06424688, -0.24386312]","[0.39887226, 0.69720703, -0.07045445, -2.2390258, 0.12551588, 2.9933145, 0.46607882]","[0.39887226, 0.69720703, -0.07045445, -2.2390258, 0.12551588, 2.9933145, 0.46607882, 0.0]",0.0,0.0,"[0.4808845, 0.1477572, 0.055409446, 3.1392655, -0.079112746, -0.25087956]","[-0.15348461, -0.076810636, -0.0560587, -0.0797974, -0.11745977, -0.047152795]","[0.4206802, 0.702114, -0.09282167, -2.2774048, 0.1378791, 3.039512, 0.46517953]","[0.10227725, 0.009204637, -0.09994277, -0.15886357, 0.061829053, 0.22035313, -0.004384198]","[0.4808845, 0.1477572, 0.055409446, 3.1392655, -0.079112746, -0.25087956, 0.0]","[0.4206802, 0.702114, -0.09282167, -2.2774048, 0.1378791, 3.039512, 0.46517953, 0.0]",1.0,0.0,Autolab,Autolab,44bb9c36,44bb9c36,"[0.26880753, -0.13828483, 0.45695764, 2.6453576, -0.06715751, 1.4772938]","[0.2850585, 0.5293536, 0.5053065, -2.15741, -0.014599727, -2.5956907]","[0.17587861, -0.32917425, 0.4565117, -1.899984, 0.08220607, -0.5845564]",true,8.0,120,227,69496,178
false,false,false,Pick up the sachet on the left and throw it in the bin,"Squeeze the white packet on the table three times, pick up the white packet and put it in the left bin",Put the left paper in the left bin,0.9911894,"[0.5504002, 0.13318881, 0.24831325, -3.032559, 0.19769968, -0.4558101]","[0.14888594, 0.32943135, 0.082308285, -2.118845, 0.2571123, 2.3461707, 0.50479555]","[0.14888594, 0.32943135, 0.082308285, -2.118845, 0.2571123, 2.3461707, 0.50479555, 0.9911894]",0.7411894,-1.0,"[0.54462224, 0.13471712, 0.25004774, -3.029238, 0.20825203, -0.45247182]","[-0.07691856, 0.019976933, 0.02242989, 0.05027893, 0.0541437, 0.017608425]","[0.15303645, 0.31680188, 0.08212061, -2.1306498, 0.26941285, 2.336972, 0.49838504]","[0.02066443, -0.062583104, -0.0011301644, -0.058874242, 0.06151471, -0.045964982, -0.032047737]","[0.54462224, 0.13471712, 0.25004774, -3.029238, 0.20825203, -0.45247182, 0.7411894]","[0.15303645, 0.31680188, 0.08212061, -2.1306498, 0.26941285, 2.336972, 0.49838504, 0.7411894]",1.0,0.0,TRI,TRI,52ca9b6a,52ca9b6a,"[0.32988742, 0.023324285, 0.5117104, 2.8870385, -0.10695373, 1.7658476]","[0.41557074, 0.5170226, 0.57460946, -2.2829707, -0.09262877, -2.590795]","[0.35723004, -0.28788266, 0.59242, -2.2476034, -0.06798224, -0.64970416]",true,18.933332,284,230,70351,181
false,false,false,Place the red pair of scissors on the right side and the black pair of scissors on the left side of the drawer,Move the red accented scissors to the right and the black scissors to the left,Move the orange and black scissors to the far right compartment and then move the black scissors to the second left compartment of the drawer,0.91189426,"[0.37449688, 0.08322478, 0.0954909, -3.0578737, 0.06247429, 0.13665709]","[-0.02606531, 0.43111324, 0.20789318, -2.6815484, -0.008772184, 3.0444496, 0.040589046]","[-0.02606531, 0.43111324, 0.20789318, -2.6815484, -0.008772184, 3.0444496, 0.040589046, 0.91189426]",0.9779736,0.26431718,"[0.35968012, 0.1022018, 0.11352537, -3.1087902, 0.021668222, 0.1219165]","[-0.17136501, 0.18520123, 0.18628857, -0.22997224, -0.2641276, -0.08156736]","[0.11894429, 0.35213682, 0.13014448, -2.737752, 0.0066912053, 3.0720587, 0.11277315]","[0.5406956, -0.3115754, -0.29670924, -0.23712283, 0.07729498, 0.1323667, 0.25890657]","[0.35968012, 0.1022018, 0.11352537, -3.1087902, 0.021668222, 0.1219165, 0.9779736]","[0.11894429, 0.35213682, 0.13014448, -2.737752, 0.0066912053, 3.0720587, 0.11277315, 0.9779736]",1.0,0.0,780 Shary Ave,780 Shary Ave,52ca9b6a,52ca9b6a,"[0.2374549, 0.1678937, 0.45906022, 2.7720912, 0.28202376, 1.4399705]","[-0.051354054, 0.708084, 0.5368984, -1.6257905, 0.0055459966, -1.939599]","[-0.059916288, -0.5214477, 0.5162705, -2.1994436, 0.010182209, -0.7523695]",true,22.666666,340,241,73825,185
false,false,false,Press the top button on the right side of the stove,Push the top right button on the toy stove,Press the top switch on the stove,0.0,"[0.3480289, 0.12909842, 0.53931344, 2.985092, -0.0007283793, -0.23772635]","[0.021448882, -0.5949759, 0.28617513, -2.3264596, 0.020871066, 1.6766505, 0.48940608]","[0.021448882, -0.5949759, 0.28617513, -2.3264596, 0.020871066, 1.6766505, 0.48940608, 0.0]",0.0,0.0,"[0.37977055, 0.11566417, 0.56787145, 3.026457, -0.0858307, -0.26474756]","[0.3589254, -0.13868572, 0.30501112, 0.112932175, -0.43292722, -0.14903775]","[0.0015946049, -0.54867697, 0.2527607, -2.246793, -0.0121091325, 1.7331082, 0.49346575]","[-0.0814691, 0.21763125, -0.13370919, 0.35066932, -0.12212638, 0.1810927, 0.020343285]","[0.37977055, 0.11566417, 0.56787145, 3.026457, -0.0858307, -0.26474756, 0.0]","[0.0015946049, -0.54867697, 0.2527607, -2.246793, -0.0121091325, 1.7331082, 0.49346575, 0.0]",1.0,0.0,BWW,BWW,be856380,be856380,"[0.25027773, 0.11643534, 0.51203895, 2.8853464, 0.18138777, 1.3788348]","[0.16217116, -0.32635406, 0.3431303, -2.1409078, 0.0065805335, -0.7156969]","[0.25264993, 0.5552186, 0.43223768, -2.091996, 0.025918463, -2.0682251]",true,0.6,9,257,77579,198
